message_id,raw_text,clean_text,channel,language,sender_id,receiver_id,sender_role,timestamp,attack_label,manipulation_tactic,intent_stage,source_dataset,confidence_label
b5db76e4-4d53-4073-984f-104816867617,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.","I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
a6831c0b-fe9e-4450-a873-a95c5ab2950c,"Yeah sure, give me a couple minutes to track down my wallet","Yeah sure, give me a couple minutes to track down my wallet",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
48a8dfd2-d93d-49f7-8503-abdc040c884f,Hey leave it. not a big deal:-) take care.,Hey leave it. not a big deal:-) take care.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
257851f8-56c0-48e9-b801-d1a955f8285a,Hey i will be late ah... Meet you at 945+,Hey i will be late ah... Meet you at 945+,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
ca0daad5-ae19-4b09-a251-d1b099072ff6,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",sms,en,unknown,unknown,unknown,,smishing,reward,exploit,uci_sms,high
745f3e20-0b9b-41dd-af2b-bb6fa208c257,It took Mr owl 3 licks,It took Mr owl 3 licks,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
8d17ba22-a9db-446d-b1e1-ff37b455accb,Customer place i will call you.,Customer place i will call you.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
d79eaf10-8424-4285-87b7-7f17e98a68bf,Mm that time you dont like fun,Mm that time you dont like fun,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
3e98f5b2-d96b-4d58-b124-a6cfa0ee3252,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
5b2dc1c9-7222-415f-b7b1-4182bbd7983b,Yup having my lunch buffet now.. U eat already?,Yup having my lunch buffet now.. U eat already?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
2fb59c9d-ec98-4856-8e99-cbc7613c5894,Huh so late... Fr dinner?,Huh so late... Fr dinner?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
c492afc4-1a05-44c6-9d2e-4e7d1893c8ed,Hey so this sat are we going for the intro pilates only? Or the kickboxing too?,Hey so this sat are we going for the intro pilates only? Or the kickboxing too?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
da78ce96-2263-43e8-ba43-18fe78d395a4,Morning only i can ok.,Morning only i can ok.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
a1f807c5-0e52-4311-b9a0-aa68240e2dca,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
e1db440d-b443-4da7-b0ec-5179fd5b5334,Pick you up bout 7.30ish? What time are  and that going?,Pick you up bout 7.30ish? What time are and that going?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
0dd1625e-93aa-4315-918b-121b45acbd8a,From here after The performance award is calculated every two month.not for current one month period..,From here after The performance award is calculated every two month.not for current one month period..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
9f76bc48-0549-4518-8ba2-9d55b097f48d,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
46e708e4-7666-482c-8e4e-93c26341e53d,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.","You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
deed506f-6d3f-4045-aaf1-41b3d3529eaa,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.","Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
0c32217b-57b0-4ad3-b2b6-ca4cad55bfb1,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
38c0bb7e-b2b9-4a9c-82bc-40cc8dc733e9,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop","FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",sms,en,unknown,unknown,unknown,,smishing,reward,exploit,uci_sms,high
c5813490-1dde-4a00-88c1-8448dfaab5da,Dear how is chechi. Did you talk to her,Dear how is chechi. Did you talk to her,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
b163ae2a-ba6e-4d59-b2a5-700c58520cd0,The hair cream has not been shipped.,The hair cream has not been shipped.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
d7df0085-b1cc-4e6b-aa59-ca747d76478a,None of that's happening til you get here though,None of that's happening til you get here though,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
a23ac9ad-5ad7-4add-9b92-0b1bb0b4ad68,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour","Yep, the great loxahatchee xmas tree burning of &lt;#&gt; starts in an hour",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
ec1b709a-3ef8-4699-90a2-2f0b84f61300,"Haha get used to driving to usf man, I know a lot of stoners","Haha get used to driving to usf man, I know a lot of stoners",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
feca6d4a-07e5-48da-8cf4-b866eedf6308,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
9dee0a84-03d3-41c9-8c9a-9ba8d0284876,Hello! Good week? Fancy a drink or something later?,Hello! Good week? Fancy a drink or something later?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
cfda02ed-2dd0-4da8-8539-de6b0cad86fd,Headin towards busetop,Headin towards busetop,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
61abb397-b89a-4bec-bf65-ffc250c96f5c,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
9694ff26-9675-4199-81d7-4f9a8ab9b4fa,Come by our room at some point so we can iron out the plan for this weekend,Come by our room at some point so we can iron out the plan for this weekend,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
e24e2384-41db-4cd6-b370-a1e017a3aa7d,Cos i want it to be your thing,Cos i want it to be your thing,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
d99690d6-2e05-42ca-9250-9e9416b8d019,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah...","Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah...",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
7e86caec-13fc-4239-a49e-eaea6e7f1a4b,Bring home some Wendy =D,Bring home some Wendy =D,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
46243cab-5d2d-487d-8380-5fd21ab5dc65,100 dating service cal;l 09064012103 box334sk38ch,100 dating service cal;l 09064012103 box334sk38ch,sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
66cc2764-86ba-47d5-a60a-41f91702e513,Whatsup there. Dont u want to sleep,Whatsup there. Dont u want to sleep,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
7ba1073d-d417-41a5-8db5-7d746744c472,Alright i have a new goal now,Alright i have a new goal now,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
f908811a-e4b6-4e1b-a958-d0c5fc7f2ed4,FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
2e35402b-f86a-4bcf-b3d5-ac4fe24e4383,"Alright, I'll head out in a few minutes, text me where to meet you","Alright, I'll head out in a few minutes, text me where to meet you",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
2d9b7905-010e-457e-935c-772fa31b16b1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
c3138c56-61d9-423c-b7c7-21bdf53872bc,Yes:)from last week itself i'm taking live call.,Yes:)from last week itself i'm taking live call.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
67819b18-855e-4143-98e5-8ee3a6e6e03f,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
f406966c-b5a4-482f-9353-48931768cff1,Siva is in hostel aha:-.,Siva is in hostel aha:-.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
699c9a59-fbee-4581-9573-17c0269bf098,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
ea766a43-e5a9-416f-b8f2-5b8061044bd6,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny &lt;#&gt; .irritating &lt;#&gt; .lovable. reply me..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
10bb135d-4d7c-41b7-a978-dcc01a70d0c6,Ok. She'll be ok. I guess,Ok. She'll be ok. I guess,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
07b178a1-f8d0-4bc8-a4d0-fc0df931e551,aathi..where are you dear..,aathi..where are you dear..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
982593d5-1a8b-4336-88df-51c95991d366,Any pain on urination any thing else?,Any pain on urination any thing else?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
86f43ac7-1f84-408b-8c5d-3e095f9445af,7 at esplanade.. Do ü mind giving me a lift cos i got no car today..,7 at esplanade.. Do ü mind giving me a lift cos i got no car today..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
8a1c72c3-93a5-4ac4-ae69-40d11a5bb27b,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
cd1cef22-504a-41e4-a7a5-66447195b998,At home watching tv lor.,At home watching tv lor.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
9d605420-3ab3-486b-8950-93d394dfa48f,Does she usually take fifteen fucking minutes to respond to a yes or no question,Does she usually take fifteen fucking minutes to respond to a yes or no question,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
7239c42e-4086-45d1-bf46-ae7b26452040,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
2a1f43b7-b2f9-4ed8-ac27-7e8f7e80e3b8,Booked ticket for pongal?,Booked ticket for pongal?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
9f37688c-26ac-43e1-8536-8e67ed60c73d,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,You available now? I'm like right around hillsborough &amp; &lt;#&gt; th,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
894833aa-ee9a-457f-af30-e6a7ec74722d,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,The message sent is askin for &lt;#&gt; dollars. Shoul i pay &lt;#&gt; or &lt;#&gt; ?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
7a7e02d3-cff7-47c0-b504-1887a0d2a624,"Ask g or iouri, I've told the story like ten times already","Ask g or iouri, I've told the story like ten times already",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
cf3371e3-ff5b-4739-a271-9652a1b8d590,How long does applebees fucking take,How long does applebees fucking take,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
42a3ed4e-4695-4b62-aa5e-4812e26b574c,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.","Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
1825248d-05c1-404e-ba15-e7aebb06d8f2,But i have to. I like to have love and arrange.,But i have to. I like to have love and arrange.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
17789329-4ec9-4807-b6a5-d2c69d7d46a8,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
